category,resolved_by,issue,record_type,record_id,venue_name,operator,what_the_pipeline_produced,source,snippet
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@2675425,,,"|The Record (1960-); Hackensack, New Jersey | / 2016-08-21 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@2676361,,,"|The North Jersey Herald & News (1987-); Passaic, New Jersey | / 2016-08-21 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@2686963,,,|Philadelphia Inquirer (1969-); Philadelphia | / 2016-08-19 / ?,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@2687936,,,"|Fort Myers News-Press (1931-); Fort Myers, Florida | / 2016-08-17 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@2694841,,,|Philadelphia Inquirer (1969-); Philadelphia | / 2016-08-16 / ?,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@2727966,,,"|Evansville Courier & Press (1999-); Evansville, Indiana | / 2016-08-14 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@2750028,,,"|Standard Times (1928-); San Angelo, Texas | / 2016-08-13 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@2750932,,,"|Great Falls Tribune (1921-); Great Falls, Montana | / 2016-08-11 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@2751890,,,|Pittsburgh Post-Gazette (1927-); Pittsburgh | / 2016-08-11 / ?,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@2752766,,,"|The Record (1960-); Hackensack, New Jersey | / 2016-08-10 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@2753702,,,"|Des Moines Register (1871-); Des Moines, Iowa | / 2016-08-10 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@2860147,,,"|Des Moines Register (1871-); Des Moines, Iowa | / 2016-08-09 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@2866629,,,"|The Leaf-Chronicle (1979-); Clarksville, Tennessee | / 2016-08-08 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@2867586,,,"|The Leaf-Chronicle (1979-); Clarksville, Tennessee | / 2016-08-08 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@2868543,,,"|The Daily News-Journal (1931-); Murfreesboro, Tennessee | / 2016-08-08 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@2869506,,,"|The Daily News-Journal (1931-); Murfreesboro, Tennessee | / 2016-08-08 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@2870469,,,"|Standard Times (1928-); San Angelo, Texas | / 2016-08-08 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@2887220,,,|The Tennessean (1972-); Nashville | / 2016-08-08 / ?,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@2888147,,,|The Tennessean (1972-); Nashville | / 2016-08-08 / ?,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@2889074,,,"|Boston Globe (2008-); Boston, Massachusetts | / 2016-08-08 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@2918855,,,"|The News Leader (2001-); Staunton, Virginia | / 2016-08-07 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@2919771,,,|Arizona Republic (1930-); Phoenix | / 2016-08-07 / ?,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@2920696,,,"|Standard Times (1928-); San Angelo, Texas | / 2016-08-07 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@2921599,,,"|The Record (1960-); Hackensack, New Jersey | / 2016-08-07 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@2922531,,,"|The North Jersey Herald & News (1987-); Passaic, New Jersey | / 2016-08-07 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@2924746,,,|New York Times (2008-); New York | / 2016-08-07 / ?,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@2953108,,,"|Standard Times (1928-); San Angelo, Texas | / 2016-08-06 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@2954011,,,|Star Tribune (1987-); Minneapolis | / 2016-08-06 / ?,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@2954951,,,|Star Tribune (1987-); Minneapolis | / 2016-08-06 / ?,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@2961877,,,"|Standard Times (1928-); San Angelo, Texas | / 2016-08-05 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@2962780,,,"|The Knoxville News-Sentinel (1926-); Knoxville, Tennessee | / 2016-08-05 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@2963711,,,"|The Record (1960-); Hackensack, New Jersey | / 2016-08-05 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@2964643,,,"|The North Jersey Herald & News (1987-); Passaic, New Jersey | / 2016-08-05 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@2971193,,,"|Philadelphia Daily News (1960-); Philadelphia, Pennsylvania | / 2016-08-05 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@2972166,,,|Star Tribune (1987-); Minneapolis | / 2016-08-05 / ?,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@2973106,,,|Philadelphia Inquirer (1969-); Philadelphia | / 2016-08-05 / ?,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@3044716,,,"|Iowa City Press-Citizen (1920-); Iowa City, Iowa | / 2016-08-02 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@3045645,,,|Philadelphia Inquirer (1969-); Philadelphia | / 2016-08-01 / ?,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@3057089,,,|St. Louis Post-Dispatch (1923-); St Louis | / 2016-07-31 / ?,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@3070004,,,"|The Reporter (1977-); Fond du Lac, Wisconsin | / 2016-07-29 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@3070956,,,"|Argus Leader (1977-); Sioux Falls, South Dakota | / 2016-07-29 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@704917,,,"|Des Moines Register (1871-); Des Moines, Iowa | / 2016-12-30 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@713944,,,"|The Daily Journal (1988-); Millville, New Jersey | / 2016-12-28 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@714887,,,"|Times Record News (1987-); Wichita Falls, Texas | / 2016-12-28 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@715839,,,"|Des Moines Register (1871-); Des Moines, Iowa | / 2016-12-28 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@716773,,,|Courier - Post (1949-); Cherry Hill | / 2016-12-23 / ?,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@748100,,,"|Des Moines Register (1871-); Des Moines, Iowa | / 2016-12-21 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@749034,,,"|Des Moines Register (1871-); Des Moines, Iowa | / 2016-12-21 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@749968,,,"|Newsday (2010-), Nassau ed.; Long Island, New York | / 2016-12-18 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@750907,,,|Chicago Tribune (2008-); Chicago | / 2016-12-16 / ?,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@778313,,,"|Newsday (2010-), Nassau ed.; Long Island, New York | / 2016-12-13 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@783802,,,"|Tallahassee Democrat (1949-); Tallahassee, Florida | / 2016-12-12 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@799558,,,"|Evansville Courier & Press (1999-); Evansville, Indiana | / 2016-12-11 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@800495,,,|Philadelphia Inquirer (1969-); Philadelphia | / 2016-12-11 / ?,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@81385,,,"|The Orlando Sentinel (1982-); Orlando, Florida | / 2017-01-30 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@866044,,,|Philadelphia Inquirer (1969-); Philadelphia | / 2016-12-09 / ?,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@867017,,,|Chicago Tribune (2008-); Chicago | / 2016-12-07 / ?,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@89006,,,"|Record Searchlight (1975-); Redding, California | / 2017-01-29 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@89910,,,"|Des Moines Register (1871-); Des Moines, Iowa | / 2017-01-27 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@90851,,,"|Des Moines Register (1871-); Des Moines, Iowa | / 2017-01-27 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@91792,,,"|Des Moines Register (1871-); Des Moines, Iowa | / 2017-01-27 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@986848,,,|Philadelphia Inquirer (1969-); Philadelphia | / 2016-12-06 / ?,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@987821,,,|Philadelphia Inquirer (1969-); Philadelphia | / 2016-12-06 / ?,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@10260,,,"|Montgomery Advertiser (1987-), 3rd Edition - Montgomery Final; Montgomery, Alabama | / 2016-12-04 / ?",articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@141504,,,|New York Times (2008-); New York | / 2016-11-06 / ?,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@148267,,,|Burlington Free Press (1923-); Burlington | / 2016-11-03 / ?,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@149207,,,"|The Hartford Courant (2008-); Hartford, Connecticut | / 2016-11-03 / ?",articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@165017,,,|Philadelphia Inquirer (1969-); Philadelphia | / 2016-11-01 / ?,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@18585,,,"|The Spokesman-Review (1894-); Spokane, Washington | / 2016-11-23 / ?",articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@195196,,,|London Evening Standard (2011-2018); London (UK) | / 2016-10-19 / ?,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@208061,,,"|The Daily Advertiser (1914-); Lafayette, Louisiana | / 2016-10-13 / ?",articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@208970,,,|Philadelphia Inquirer (1969-); Philadelphia | / 2016-10-12 / ?,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@212702,,,"|The Daily Advertiser (1914-); Lafayette, Louisiana | / 2016-10-11 / ?",articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@213614,,,"|Des Moines Register (1871-); Des Moines, Iowa | / 2016-10-11 / ?",articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@214557,,,|Philadelphia Inquirer (1969-); Philadelphia | / 2016-10-11 / ?,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@221751,,,"|The Record (1960-); Hackensack, New Jersey | / 2016-10-01 / ?",articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@222684,,,"|The North Jersey Herald & News (1987-); Passaic, New Jersey | / 2016-10-01 / ?",articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@231842,,,"|Albuquerque Journal (1926-); Albuquerque, New Mexico | / 2016-09-28 / ?",articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@236554,,,"|Albuquerque Journal (1926-); Albuquerque, New Mexico | / 2016-09-25 / ?",articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@251447,,,"|Albuquerque Journal (1926-); Albuquerque, New Mexico | / 2016-09-21 / ?",articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,
